snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-23,9788829608959,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-23,9788829705320,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-23,9788829790135,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-23,9788830906471,17.5,16.62,5.0,16.62,0.0,16.62,5.0
2026-09-23,9788833570990,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-23,9788834845783,34.0,32.3,5.0,32.3,0.0,32.3,5.0
2026-09-23,9788834864876,42.0,39.9,5.0,,0.0,39.9,5.0
2026-09-23,9788835173687,55.0,55.0,,,0.0,55.0,
2026-09-23,9788836021833,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-23,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-23,9788838935688,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-23,9788842935759,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-23,9788842938347,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-23,9788845277634,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-23,9788845407895,17.9,17.0,5.0,,0.0,17.0,5.0
2026-09-23,9788845410048,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-23,9788845901843,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-23,9788845916250,14.0,13.3,5.0,13.3,0.0,13.3,5.0
2026-09-23,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-23,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-23,9788845927867,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-23,9788845941009,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-23,9788845941269,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-23,9788849516791,26.0,24.7,5.0,,0.0,24.7,5.0
2026-09-23,9788849553918,84.0,79.8,5.0,79.8,0.0,79.8,5.0
2026-09-23,9788849555202,70.0,66.5,5.0,,0.0,66.5,5.0
2026-09-23,9788849561067,38.0,36.1,5.0,36.1,0.0,36.1,5.0
2026-09-23,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-23,9788852224379,12.0,11.4,5.0,,0.0,11.4,5.0
2026-09-23,9788858019672,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-23,9788863113853,19.0,9.5,50.0,9.5,0.0,9.5,50.0
2026-09-23,9788863114126,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-23,9788863114409,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-23,9788865166444,20.0,19.0,5.0,,0.0,19.0,5.0
2026-09-23,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-23,9788891905468,37.0,35.15,5.0,,0.0,35.15,5.0
2026-09-23,9788892134881,36.0,34.2,5.0,,0.0,34.2,5.0
2026-09-23,9791221115550,73.0,69.35,5.0,,0.0,69.35,5.0
2026-09-23,9791221120059,55.0,52.25,5.0,52.25,0.0,52.25,5.0
2026-09-23,9791221120066,54.0,51.3,5.0,51.3,0.0,51.3,5.0
2026-09-23,9791221121209,57.0,54.15,5.0,54.15,0.0,54.15,5.0
2026-09-23,9791221208870,17.9,17.0,5.0,17.0,0.0,17.0,5.0
2026-09-23,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-23,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-23,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-23,9791221958423,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-23,9791223209790,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-23,9791223800355,18.9,17.96,5.0,,0.0,17.96,5.0
2026-09-23,9791223800867,25.0,23.75,5.0,,0.0,23.75,5.0
2026-09-23,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-23,9791255970521,22.0,20.9,5.0,,0.0,20.9,5.0
2026-09-23,9791256240357,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-23,2000000163406,,,,,,,
2026-09-23,2000000163475,,,,,,,
2026-09-23,2000000163277,,,,,,,
