snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-08,9788822783967,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-08,9788822783974,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-08,9788822784919,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-08,9788822784926,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-08,9788822786432,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-08,9788822786449,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-08,9788822787149,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-08,9788822787781,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-08,9788822788283,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-08,9788822788290,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-08,9788822788351,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-08,9788822793805,3.9,3.7,5.0,,0.0,3.7,5.0
2026-09-08,9788822794338,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-08,9788822796004,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-08,9788822796585,29.9,28.4,5.0,28.4,0.0,28.4,5.0
2026-09-08,9788823536104,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-08,9788829608935,14.5,13.78,5.0,,0.0,13.78,5.0
2026-09-08,9788829608959,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-08,9788829705320,14.0,13.3,5.0,,0.0,13.3,5.0
2026-09-08,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-08,9788831780988,14.0,13.3,5.0,,0.0,13.3,5.0
2026-09-08,9788834943274,20.0,19.0,5.0,,0.0,19.0,5.0
2026-09-08,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-08,9788836232581,65.0,61.75,5.0,61.75,0.0,61.75,5.0
2026-09-08,9788836232598,51.0,48.45,5.0,48.45,0.0,48.45,5.0
2026-09-08,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-08,9788838929120,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-08,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-08,9788838950353,16.0,15.2,5.0,,0.0,15.2,5.0
2026-09-08,9788842935759,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-08,9788845410048,17.9,17.0,5.0,,0.0,17.0,5.0
2026-09-08,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-08,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-08,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-08,9788845941061,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-08,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-08,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-08,9788860555885,48.0,24.0,50.0,,0.0,24.0,50.0
2026-09-08,9788863113495,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-08,9788863114126,12.0,6.0,50.0,6.0,0.0,4.8,60.0
2026-09-08,9788881586387,62.0,31.0,50.0,,0.0,31.0,50.0
2026-09-08,9788885345362,200.0,100.0,50.0,,0.0,100.0,50.0
2026-09-08,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-08,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-08,9791223209790,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-08,9791223286869,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-08,9791224202325,3.9,3.7,5.0,3.7,0.0,3.7,5.0
2026-09-08,9791224204008,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-08,9791224204022,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-08,9791224205074,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-08,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-08,9791224208396,8.0,7.6,5.0,7.6,0.0,7.6,5.0
2026-09-08,9791255721741,52.6,49.97,5.0,,0.0,49.97,5.0
2026-09-08,9791255721789,94.7,89.96,5.0,89.96,0.0,89.96,5.0
2026-09-08,9791256240357,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-08,2000000163406,,,,,,,
2026-09-08,2000000163499,,,,,,,
2026-09-08,2000000163277,,,,,,,
