snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-13,9788831743006,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-13,9788834946794,6.9,6.56,5.0,,0.0,6.56,5.0
2026-09-13,9788836005185,22.9,21.76,5.0,,0.0,21.76,5.0
2026-09-13,9788836232567,58.0,55.1,5.0,55.1,0.0,55.1,5.0
2026-09-13,9788836232635,59.0,56.05,5.0,56.05,0.0,56.05,5.0
2026-09-13,9788838625640,52.0,49.4,5.0,,0.0,49.4,5.0
2026-09-13,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-13,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-13,9788845923326,7.0,6.65,5.0,6.65,0.0,6.65,5.0
2026-09-13,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-13,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-13,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-13,9788863114096,14.0,7.0,50.0,7.0,0.0,7.0,50.0
2026-09-13,9788863114355,12.0,6.0,50.0,6.0,0.0,6.0,50.0
2026-09-13,9788863114928,18.0,9.0,50.0,9.0,0.0,7.2,60.0
2026-09-13,9788892251519,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-13,9791221208870,17.9,17.0,5.0,,0.0,17.0,5.0
2026-09-13,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-13,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-13,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-13,9791223209790,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-13,9791223232682,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-13,9791223286869,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-13,9791224201168,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-13,9791224205074,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-13,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-13,9791224330226,40.0,38.0,5.0,38.0,0.0,38.0,5.0
2026-09-13,9791255721789,94.7,89.96,5.0,89.96,0.0,89.96,5.0
2026-09-13,9791255721796,154.8,147.06,5.0,,0.0,147.06,5.0
2026-09-13,9791256292356,23.0,21.85,5.0,21.85,0.0,21.85,5.0
2026-09-13,9791259576521,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-13,9791259578839,14.9,14.16,5.0,14.16,0.0,14.16,5.0
2026-09-13,2000000163277,,,,,,,
2026-09-13,2000000163499,,,,,,,
2026-09-13,2000000163673,,,,,,,
2026-09-13,2000000163130,,,,,,,
