snapshot_date,isbn_code,full_price,current_price,current_discount,yesterday_price,price_difference,lowest_price,highest_discount
2026-09-11,9788838929120,18.0,17.1,5.0,17.1,0.0,17.1,5.0
2026-09-11,9788838935688,27.0,25.65,5.0,25.65,0.0,25.65,5.0
2026-09-11,9788838949968,28.0,26.6,5.0,26.6,0.0,26.6,5.0
2026-09-11,9788838950353,16.0,15.2,5.0,15.2,0.0,15.2,5.0
2026-09-11,9788842934844,19.0,18.05,5.0,,0.0,18.05,5.0
2026-09-11,9788842935759,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-11,9788845923326,7.0,6.65,5.0,6.65,0.0,6.65,5.0
2026-09-11,9788845925023,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-11,9788845926983,13.0,12.35,5.0,12.35,0.0,12.35,5.0
2026-09-11,9788845934018,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-11,9788850241910,12.0,11.4,5.0,11.4,0.0,11.4,5.0
2026-09-11,9788858056851,19.0,18.05,5.0,18.05,0.0,18.05,5.0
2026-09-11,9788858059661,20.0,19.0,5.0,19.0,0.0,19.0,5.0
2026-09-11,9788863114010,12.0,6.0,50.0,,0.0,6.0,50.0
2026-09-11,9788879821605,34.0,32.3,5.0,,0.0,32.3,5.0
2026-09-11,9788891847560,24.9,23.66,5.0,23.66,0.0,23.66,5.0
2026-09-11,9788892251519,18.0,17.1,5.0,,0.0,17.1,5.0
2026-09-11,9791221120639,27.0,25.65,5.0,,0.0,25.65,5.0
2026-09-11,9791221934892,9.9,9.4,5.0,9.4,0.0,9.4,5.0
2026-09-11,9791221941234,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-11,9791221952919,19.9,18.9,5.0,18.9,0.0,18.9,5.0
2026-09-11,9791221954456,17.0,16.15,5.0,,0.0,16.15,5.0
2026-09-11,9791221957266,5.9,5.6,5.0,5.6,0.0,5.6,5.0
2026-09-11,9791223281673,38.0,36.1,5.0,36.1,0.0,36.1,5.0
2026-09-11,9791224201168,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-11,9791224204015,10.0,9.5,5.0,,0.0,9.5,5.0
2026-09-11,9791224204039,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-11,9791224205074,12.9,12.26,5.0,12.26,0.0,12.26,5.0
2026-09-11,9791224206385,10.0,9.5,5.0,9.5,0.0,9.5,5.0
2026-09-11,9791224207900,5.9,5.6,5.0,,0.0,5.6,5.0
2026-09-11,2000000163406,,,,,,,
2026-09-11,2000000163444,,,,,,,
2026-09-11,2000000163499,,,,,,,
2026-09-11,2000000163673,,,,,,,
2026-09-11,2000000170411,,,,,,,
2026-09-11,2000000170435,,,,,,,
2026-09-11,2000000170657,,,,,,,
2026-09-11,2000000170732,,,,,,,
2026-09-11,2000000163277,,,,,,,
